subject_id,order_idx,filename,filepath,timestamp_from_name,time_group,split,task_group,background,lighting,accessories,pose,expression,distance,is_usable,notes
person_b,4,image_20260329_160207_939528.png,data/data/person_b/image_20260329_160207_939528.png,2026-03-29 16:02:07.939528,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,5,image_20260329_160209_110988.png,data/data/person_b/image_20260329_160209_110988.png,2026-03-29 16:02:09.110988,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,6,image_20260329_160210_281906.png,data/data/person_b/image_20260329_160210_281906.png,2026-03-29 16:02:10.281906,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,7,image_20260329_160211_448881.png,data/data/person_b/image_20260329_160211_448881.png,2026-03-29 16:02:11.448881,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,8,image_20260329_160212_618921.png,data/data/person_b/image_20260329_160212_618921.png,2026-03-29 16:02:12.618921,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,9,image_20260329_160213_790492.png,data/data/person_b/image_20260329_160213_790492.png,2026-03-29 16:02:13.790492,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,10,image_20260329_160214_959688.png,data/data/person_b/image_20260329_160214_959688.png,2026-03-29 16:02:14.959688,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,11,image_20260329_160216_128310.png,data/data/person_b/image_20260329_160216_128310.png,2026-03-29 16:02:16.128310,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,12,image_20260329_160332_184849.png,data/data/person_b/image_20260329_160332_184849.png,2026-03-29 16:03:32.184849,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,13,image_20260329_160333_346888.png,data/data/person_b/image_20260329_160333_346888.png,2026-03-29 16:03:33.346888,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,14,image_20260329_160334_520355.png,data/data/person_b/image_20260329_160334_520355.png,2026-03-29 16:03:34.520355,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,15,image_20260329_160335_691628.png,data/data/person_b/image_20260329_160335_691628.png,2026-03-29 16:03:35.691628,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,16,image_20260329_160336_864157.png,data/data/person_b/image_20260329_160336_864157.png,2026-03-29 16:03:36.864157,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,17,image_20260329_160338_030198.png,data/data/person_b/image_20260329_160338_030198.png,2026-03-29 16:03:38.030198,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,18,image_20260329_160339_193924.png,data/data/person_b/image_20260329_160339_193924.png,2026-03-29 16:03:39.193924,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,19,image_20260329_160340_370794.png,data/data/person_b/image_20260329_160340_370794.png,2026-03-29 16:03:40.370794,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,20,image_20260329_160341_541886.png,data/data/person_b/image_20260329_160341_541886.png,2026-03-29 16:03:41.541886,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,21,image_20260329_160342_709989.png,data/data/person_b/image_20260329_160342_709989.png,2026-03-29 16:03:42.709989,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,22,image_20260329_160343_887546.png,data/data/person_b/image_20260329_160343_887546.png,2026-03-29 16:03:43.887546,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,23,image_20260329_160343_899457.png,data/data/person_b/image_20260329_160343_899457.png,2026-03-29 16:03:43.899457,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,24,image_20260329_160345_047928.png,data/data/person_b/image_20260329_160345_047928.png,2026-03-29 16:03:45.047928,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,25,image_20260329_160346_222373.png,data/data/person_b/image_20260329_160346_222373.png,2026-03-29 16:03:46.222373,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,26,image_20260329_160347_395029.png,data/data/person_b/image_20260329_160347_395029.png,2026-03-29 16:03:47.395029,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,27,image_20260329_160348_558276.png,data/data/person_b/image_20260329_160348_558276.png,2026-03-29 16:03:48.558276,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,28,image_20260329_160349_731144.png,data/data/person_b/image_20260329_160349_731144.png,2026-03-29 16:03:49.731144,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,29,image_20260329_160350_901321.png,data/data/person_b/image_20260329_160350_901321.png,2026-03-29 16:03:50.901321,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,30,image_20260329_160352_074292.png,data/data/person_b/image_20260329_160352_074292.png,2026-03-29 16:03:52.074292,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,31,image_20260329_160353_241275.png,data/data/person_b/image_20260329_160353_241275.png,2026-03-29 16:03:53.241275,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_b,32,image_20260329_160436_540625.png,data/data/person_b/image_20260329_160436_540625.png,2026-03-29 16:04:36.540625,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,33,image_20260329_160438_884366.png,data/data/person_b/image_20260329_160438_884366.png,2026-03-29 16:04:38.884366,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,34,image_20260329_160440_050839.png,data/data/person_b/image_20260329_160440_050839.png,2026-03-29 16:04:40.050839,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,35,image_20260329_160441_222599.png,data/data/person_b/image_20260329_160441_222599.png,2026-03-29 16:04:41.222599,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,36,image_20260329_160441_235516.png,data/data/person_b/image_20260329_160441_235516.png,2026-03-29 16:04:41.235516,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,37,image_20260329_160442_394276.png,data/data/person_b/image_20260329_160442_394276.png,2026-03-29 16:04:42.394276,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,38,image_20260329_160443_561743.png,data/data/person_b/image_20260329_160443_561743.png,2026-03-29 16:04:43.561743,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,39,image_20260329_160444_728899.png,data/data/person_b/image_20260329_160444_728899.png,2026-03-29 16:04:44.728899,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,40,image_20260329_160445_898218.png,data/data/person_b/image_20260329_160445_898218.png,2026-03-29 16:04:45.898218,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,41,image_20260329_160447_067673.png,data/data/person_b/image_20260329_160447_067673.png,2026-03-29 16:04:47.067673,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,42,image_20260329_160459_944813.png,data/data/person_b/image_20260329_160459_944813.png,2026-03-29 16:04:59.944813,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,43,image_20260329_160501_112632.png,data/data/person_b/image_20260329_160501_112632.png,2026-03-29 16:05:01.112632,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,44,image_20260329_160502_277573.png,data/data/person_b/image_20260329_160502_277573.png,2026-03-29 16:05:02.277573,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,45,image_20260329_160503_449132.png,data/data/person_b/image_20260329_160503_449132.png,2026-03-29 16:05:03.449132,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,46,image_20260329_160504_618690.png,data/data/person_b/image_20260329_160504_618690.png,2026-03-29 16:05:04.618690,before_1729,train,E-background,desk,unknown,none,frontal,neutral,near,1,办公桌背景正面
person_b,47,image_20260329_160531_538996.png,data/data/person_b/image_20260329_160531_538996.png,2026-03-29 16:05:31.538996,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,48,image_20260329_160532_709606.png,data/data/person_b/image_20260329_160532_709606.png,2026-03-29 16:05:32.709606,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,49,image_20260329_160533_878026.png,data/data/person_b/image_20260329_160533_878026.png,2026-03-29 16:05:33.878026,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,50,image_20260329_160535_049267.png,data/data/person_b/image_20260329_160535_049267.png,2026-03-29 16:05:35.049267,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,51,image_20260329_160536_218824.png,data/data/person_b/image_20260329_160536_218824.png,2026-03-29 16:05:36.218824,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,52,image_20260329_160537_386489.png,data/data/person_b/image_20260329_160537_386489.png,2026-03-29 16:05:37.386489,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,53,image_20260329_160538_559108.png,data/data/person_b/image_20260329_160538_559108.png,2026-03-29 16:05:38.559108,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,54,image_20260329_160539_727781.png,data/data/person_b/image_20260329_160539_727781.png,2026-03-29 16:05:39.727781,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,55,image_20260329_160540_897567.png,data/data/person_b/image_20260329_160540_897567.png,2026-03-29 16:05:40.897567,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,56,image_20260329_160542_069177.png,data/data/person_b/image_20260329_160542_069177.png,2026-03-29 16:05:42.069177,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,57,image_20260329_160544_407515.png,data/data/person_b/image_20260329_160544_407515.png,2026-03-29 16:05:44.407515,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,near,1,办公桌背景戴墨镜正面
person_b,58,image_20260329_160607_817585.png,data/data/person_b/image_20260329_160607_817585.png,2026-03-29 16:06:07.817585,before_1729,train,D-accessories,wall,backlit,sunglasses,frontal,neutral,near,1,逆光戴墨镜正面
person_b,59,image_20260329_160608_987635.png,data/data/person_b/image_20260329_160608_987635.png,2026-03-29 16:06:08.987635,before_1729,train,D-accessories,wall,backlit,sunglasses,frontal,neutral,near,1,逆光戴墨镜正面
person_b,60,image_20260329_160610_155777.png,data/data/person_b/image_20260329_160610_155777.png,2026-03-29 16:06:10.155777,before_1729,train,D-accessories,wall,backlit,sunglasses,frontal,neutral,near,1,逆光戴墨镜正面
person_b,61,image_20260329_160611_329559.png,data/data/person_b/image_20260329_160611_329559.png,2026-03-29 16:06:11.329559,before_1729,train,D-accessories,wall,backlit,sunglasses,frontal,neutral,near,1,逆光戴墨镜正面
person_b,62,image_20260329_160612_494020.png,data/data/person_b/image_20260329_160612_494020.png,2026-03-29 16:06:12.494020,before_1729,train,D-accessories,wall,backlit,sunglasses,frontal,neutral,near,1,逆光戴墨镜正面
person_b,63,image_20260329_162142_147498.png,data/data/person_b/image_20260329_162142_147498.png,2026-03-29 16:21:42.147498,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,64,image_20260329_162143_312660.png,data/data/person_b/image_20260329_162143_312660.png,2026-03-29 16:21:43.312660,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,65,image_20260329_162144_481479.png,data/data/person_b/image_20260329_162144_481479.png,2026-03-29 16:21:44.481479,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,66,image_20260329_162145_633398.png,data/data/person_b/image_20260329_162145_633398.png,2026-03-29 16:21:45.633398,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,67,image_20260329_162146_806842.png,data/data/person_b/image_20260329_162146_806842.png,2026-03-29 16:21:46.806842,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,68,image_20260329_162146_816005.png,data/data/person_b/image_20260329_162146_816005.png,2026-03-29 16:21:46.816005,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,69,image_20260329_162149_136835.png,data/data/person_b/image_20260329_162149_136835.png,2026-03-29 16:21:49.136835,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,70,image_20260329_162149_145935.png,data/data/person_b/image_20260329_162149_145935.png,2026-03-29 16:21:49.145935,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,71,image_20260329_162150_309466.png,data/data/person_b/image_20260329_162150_309466.png,2026-03-29 16:21:50.309466,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,72,image_20260329_162150_318579.png,data/data/person_b/image_20260329_162150_318579.png,2026-03-29 16:21:50.318579,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,73,image_20260329_162151_463527.png,data/data/person_b/image_20260329_162151_463527.png,2026-03-29 16:21:51.463527,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,74,image_20260329_162152_635993.png,data/data/person_b/image_20260329_162152_635993.png,2026-03-29 16:21:52.635993,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,75,image_20260329_162153_803513.png,data/data/person_b/image_20260329_162153_803513.png,2026-03-29 16:21:53.803513,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,76,image_20260329_162154_967823.png,data/data/person_b/image_20260329_162154_967823.png,2026-03-29 16:21:54.967823,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,77,image_20260329_162154_976927.png,data/data/person_b/image_20260329_162154_976927.png,2026-03-29 16:21:54.976927,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,78,image_20260329_162156_131644.png,data/data/person_b/image_20260329_162156_131644.png,2026-03-29 16:21:56.131644,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,79,image_20260329_162157_290785.png,data/data/person_b/image_20260329_162157_290785.png,2026-03-29 16:21:57.290785,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,80,image_20260329_162158_457865.png,data/data/person_b/image_20260329_162158_457865.png,2026-03-29 16:21:58.457865,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,81,image_20260329_162158_467045.png,data/data/person_b/image_20260329_162158_467045.png,2026-03-29 16:21:58.467045,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,82,image_20260329_162159_618487.png,data/data/person_b/image_20260329_162159_618487.png,2026-03-29 16:21:59.618487,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,near,1,白墙正面近距离
person_b,83,image_20260329_162240_407725.png,data/data/person_b/image_20260329_162240_407725.png,2026-03-29 16:22:40.407725,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,84,image_20260329_162241_573314.png,data/data/person_b/image_20260329_162241_573314.png,2026-03-29 16:22:41.573314,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,85,image_20260329_162242_739345.png,data/data/person_b/image_20260329_162242_739345.png,2026-03-29 16:22:42.739345,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,86,image_20260329_162243_902165.png,data/data/person_b/image_20260329_162243_902165.png,2026-03-29 16:22:43.902165,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,87,image_20260329_162245_074059.png,data/data/person_b/image_20260329_162245_074059.png,2026-03-29 16:22:45.074059,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,88,image_20260329_162246_249087.png,data/data/person_b/image_20260329_162246_249087.png,2026-03-29 16:22:46.249087,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,89,image_20260329_162246_257610.png,data/data/person_b/image_20260329_162246_257610.png,2026-03-29 16:22:46.257610,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,90,image_20260329_162247_404943.png,data/data/person_b/image_20260329_162247_404943.png,2026-03-29 16:22:47.404943,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,91,image_20260329_162248_573349.png,data/data/person_b/image_20260329_162248_573349.png,2026-03-29 16:22:48.573349,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,92,image_20260329_162249_739475.png,data/data/person_b/image_20260329_162249_739475.png,2026-03-29 16:22:49.739475,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,93,image_20260329_162250_907491.png,data/data/person_b/image_20260329_162250_907491.png,2026-03-29 16:22:50.907491,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,94,image_20260329_162250_916620.png,data/data/person_b/image_20260329_162250_916620.png,2026-03-29 16:22:50.916620,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,95,image_20260329_162252_069060.png,data/data/person_b/image_20260329_162252_069060.png,2026-03-29 16:22:52.069060,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,96,image_20260329_162253_230533.png,data/data/person_b/image_20260329_162253_230533.png,2026-03-29 16:22:53.230533,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,97,image_20260329_162254_404345.png,data/data/person_b/image_20260329_162254_404345.png,2026-03-29 16:22:54.404345,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,98,image_20260329_162255_571409.png,data/data/person_b/image_20260329_162255_571409.png,2026-03-29 16:22:55.571409,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,99,image_20260329_162256_740813.png,data/data/person_b/image_20260329_162256_740813.png,2026-03-29 16:22:56.740813,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,100,image_20260329_162257_907709.png,data/data/person_b/image_20260329_162257_907709.png,2026-03-29 16:22:57.907709,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,101,image_20260329_162257_918076.png,data/data/person_b/image_20260329_162257_918076.png,2026-03-29 16:22:57.918076,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,102,image_20260329_162300_233714.png,data/data/person_b/image_20260329_162300_233714.png,2026-03-29 16:23:00.233714,before_1729,train,A-frontal,wall,unknown,none,frontal,neutral,far,1,白墙正面远距离
person_b,103,image_20260329_162552_812308.png,data/data/person_b/image_20260329_162552_812308.png,2026-03-29 16:25:52.812308,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,104,image_20260329_162553_973536.png,data/data/person_b/image_20260329_162553_973536.png,2026-03-29 16:25:53.973536,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,105,image_20260329_162555_139837.png,data/data/person_b/image_20260329_162555_139837.png,2026-03-29 16:25:55.139837,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,106,image_20260329_162556_311151.png,data/data/person_b/image_20260329_162556_311151.png,2026-03-29 16:25:56.311151,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,107,image_20260329_162557_476369.png,data/data/person_b/image_20260329_162557_476369.png,2026-03-29 16:25:57.476369,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,108,image_20260329_162558_646226.png,data/data/person_b/image_20260329_162558_646226.png,2026-03-29 16:25:58.646226,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,109,image_20260329_162559_812804.png,data/data/person_b/image_20260329_162559_812804.png,2026-03-29 16:25:59.812804,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,110,image_20260329_162600_980271.png,data/data/person_b/image_20260329_162600_980271.png,2026-03-29 16:26:00.980271,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,111,image_20260329_162600_988953.png,data/data/person_b/image_20260329_162600_988953.png,2026-03-29 16:26:00.988953,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,112,image_20260329_162602_140964.png,data/data/person_b/image_20260329_162602_140964.png,2026-03-29 16:26:02.140964,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,113,image_20260329_162605_639132.png,data/data/person_b/image_20260329_162605_639132.png,2026-03-29 16:26:05.639132,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,114,image_20260329_162607_972911.png,data/data/person_b/image_20260329_162607_972911.png,2026-03-29 16:26:07.972911,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,115,image_20260329_162607_982557.png,data/data/person_b/image_20260329_162607_982557.png,2026-03-29 16:26:07.982557,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,116,image_20260329_162609_137347.png,data/data/person_b/image_20260329_162609_137347.png,2026-03-29 16:26:09.137347,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,117,image_20260329_162610_306736.png,data/data/person_b/image_20260329_162610_306736.png,2026-03-29 16:26:10.306736,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,118,image_20260329_162611_480001.png,data/data/person_b/image_20260329_162611_480001.png,2026-03-29 16:26:11.480001,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,119,image_20260329_162612_644078.png,data/data/person_b/image_20260329_162612_644078.png,2026-03-29 16:26:12.644078,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,120,image_20260329_162613_810154.png,data/data/person_b/image_20260329_162613_810154.png,2026-03-29 16:26:13.810154,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,121,image_20260329_162613_819463.png,data/data/person_b/image_20260329_162613_819463.png,2026-03-29 16:26:13.819463,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,122,image_20260329_162614_969484.png,data/data/person_b/image_20260329_162614_969484.png,2026-03-29 16:26:14.969484,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,123,image_20260329_162616_136202.png,data/data/person_b/image_20260329_162616_136202.png,2026-03-29 16:26:16.136202,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,124,image_20260329_162618_457382.png,data/data/person_b/image_20260329_162618_457382.png,2026-03-29 16:26:18.457382,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,125,image_20260329_162619_629743.png,data/data/person_b/image_20260329_162619_629743.png,2026-03-29 16:26:19.629743,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,126,image_20260329_162620_788796.png,data/data/person_b/image_20260329_162620_788796.png,2026-03-29 16:26:20.788796,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,127,image_20260329_162621_957877.png,data/data/person_b/image_20260329_162621_957877.png,2026-03-29 16:26:21.957877,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,128,image_20260329_162623_130080.png,data/data/person_b/image_20260329_162623_130080.png,2026-03-29 16:26:23.130080,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,129,image_20260329_162624_289685.png,data/data/person_b/image_20260329_162624_289685.png,2026-03-29 16:26:24.289685,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,130,image_20260329_162624_298841.png,data/data/person_b/image_20260329_162624_298841.png,2026-03-29 16:26:24.298841,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,131,image_20260329_162625_456337.png,data/data/person_b/image_20260329_162625_456337.png,2026-03-29 16:26:25.456337,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,132,image_20260329_162626_624775.png,data/data/person_b/image_20260329_162626_624775.png,2026-03-29 16:26:26.624775,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,133,image_20260329_162627_790738.png,data/data/person_b/image_20260329_162627_790738.png,2026-03-29 16:26:27.790738,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,134,image_20260329_162630_114497.png,data/data/person_b/image_20260329_162630_114497.png,2026-03-29 16:26:30.114497,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,135,image_20260329_162631_282287.png,data/data/person_b/image_20260329_162631_282287.png,2026-03-29 16:26:31.282287,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
person_b,136,image_20260329_162631_292101.png,data/data/person_b/image_20260329_162631_292101.png,2026-03-29 16:26:31.292101,before_1729,train,B-angle,wall,unknown,none,angle,mixed,near,1,白墙人脸由正面逐渐转向上下左右
